age,education_num,capital_gain,capital_loss,hours_per_week,education_Bachelors,education_Masters,education_Prof-school,marital_status_Married-civ-spouse,marital_status_Never-married,occupation_Exec-managerial,occupation_Other-service,relationship_Not-in-family,relationship_Own-child,gender_Male,income
22,10,0,0,25,False,False,False,False,True,False,False,False,True,False,0
54,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
36,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
55,9,0,0,65,False,False,False,True,False,False,False,False,False,True,0
57,14,0,0,40,False,True,False,True,False,False,False,False,False,True,0
56,4,0,0,36,False,False,False,True,False,False,False,False,False,True,0
24,9,0,0,50,False,False,False,True,False,True,False,False,False,True,0
35,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
51,7,0,0,40,False,False,False,False,False,False,False,True,False,True,0
34,9,0,0,44,False,False,False,False,False,True,False,False,True,True,0
36,12,0,0,42,False,False,False,False,False,False,False,False,False,False,0
51,5,0,0,40,False,False,False,False,False,False,True,False,False,False,0
46,16,0,0,60,False,False,False,True,False,False,False,False,False,True,1
42,9,5455,0,50,False,False,False,False,False,True,False,True,False,False,0
25,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
22,9,0,0,50,False,False,False,False,True,False,False,False,False,True,0
37,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
48,13,0,0,40,True,False,False,False,False,False,False,False,False,True,1
61,13,15024,0,50,True,False,False,True,False,False,False,False,False,True,1
40,8,0,0,40,False,False,False,True,False,False,False,False,False,True,0
58,9,0,0,20,False,False,False,True,False,True,False,False,False,False,1
52,9,0,0,20,False,False,False,False,False,False,False,False,False,True,0
18,7,0,0,20,False,False,False,False,True,False,True,False,True,True,0
27,6,0,0,40,False,False,False,True,False,False,False,False,False,True,0
48,10,5013,0,45,False,False,False,True,False,False,False,False,False,True,0
63,5,0,0,16,False,False,False,True,False,False,False,False,False,True,0
38,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
31,10,0,2051,40,False,False,False,True,False,False,False,False,False,True,0
40,10,0,0,60,False,False,False,True,False,False,False,False,False,True,0
41,9,0,0,40,False,False,False,False,False,True,False,True,False,True,0
28,13,2174,0,40,True,False,False,False,True,False,False,True,False,False,0
31,15,14084,0,50,False,False,True,False,False,False,False,True,False,True,1
32,11,0,0,55,False,False,False,True,False,False,False,False,False,True,1
30,9,0,0,72,False,False,False,False,True,False,False,False,False,True,0
39,9,0,1876,40,False,False,False,False,False,False,False,True,False,True,0
28,13,0,0,50,True,False,False,True,False,False,False,False,False,True,0
31,9,0,0,35,False,False,False,False,True,False,False,False,False,False,0
21,10,0,0,20,False,False,False,False,True,False,False,False,True,True,0
33,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
44,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
22,10,0,0,25,False,False,False,False,True,False,False,False,True,True,0
42,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
36,12,0,0,35,False,False,False,True,False,False,False,False,False,True,0
39,14,0,1974,40,False,True,False,False,True,True,False,True,False,True,0
61,10,0,1672,40,False,False,False,True,False,True,False,False,False,True,0
31,9,0,0,40,False,False,False,False,False,False,False,False,True,True,0
21,10,0,0,25,False,False,False,False,True,False,True,True,False,False,0
39,10,2829,0,90,False,False,False,True,False,False,False,False,False,True,0
34,9,0,0,80,False,False,False,True,False,False,False,False,False,True,0
21,10,0,0,15,False,False,False,False,True,False,True,False,True,True,0
75,13,0,0,48,True,False,False,False,False,False,False,False,False,True,1
21,10,0,0,24,False,False,False,False,True,False,True,False,True,True,0
81,10,0,0,15,False,False,False,True,False,False,False,False,False,True,0
54,9,0,0,40,False,False,False,False,False,False,True,True,False,True,0
34,13,0,0,65,True,False,False,True,False,False,False,False,False,True,0
54,15,99999,0,50,False,False,True,True,False,False,False,False,False,True,1
41,9,0,0,45,False,False,False,True,False,False,True,False,False,True,0
61,13,0,0,40,True,False,False,False,False,False,False,True,False,False,0
63,9,2580,0,20,False,False,False,True,False,False,True,False,False,True,0
24,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
20,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
44,13,0,0,60,True,False,False,False,False,False,False,False,True,False,0
47,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
31,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
41,4,0,1590,40,False,False,False,False,False,False,False,True,False,True,0
53,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
63,9,3471,0,40,False,False,False,True,False,False,False,False,False,False,0
44,14,0,0,45,False,True,False,True,False,False,False,False,False,True,1
37,9,0,0,46,False,False,False,True,False,False,False,False,False,True,1
28,10,0,0,50,False,False,False,True,False,False,False,False,False,True,1
71,10,0,0,10,False,False,False,True,False,False,False,False,False,True,0
57,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
22,10,0,0,10,False,False,False,False,True,False,False,False,True,True,0
33,13,0,1848,45,True,False,False,True,False,False,False,False,False,True,1
30,10,0,0,55,False,False,False,False,False,False,False,False,True,False,0
20,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
28,13,0,0,45,True,False,False,False,True,False,False,True,False,False,0
54,7,0,0,10,False,False,False,False,False,False,False,False,False,False,0
20,9,0,0,35,False,False,False,False,True,False,False,False,True,True,0
34,9,0,0,40,False,False,False,True,False,True,False,False,False,True,0
21,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
29,10,0,0,40,False,False,False,False,True,False,True,False,False,False,0
51,10,0,0,40,False,False,False,False,False,True,False,False,False,False,0
39,9,0,0,70,False,False,False,False,False,False,False,True,False,False,0
19,10,0,0,38,False,False,False,False,True,False,False,False,False,False,0
22,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
59,10,0,0,38,False,False,False,False,False,False,False,True,False,False,0
18,7,0,0,13,False,False,False,False,True,False,False,False,True,True,0
22,9,0,0,20,False,False,False,False,True,False,True,True,False,True,0
42,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
39,12,0,0,40,False,False,False,False,True,False,False,True,False,True,0
31,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
28,7,0,0,40,False,False,False,False,False,False,False,False,False,False,0
22,13,0,0,7,True,False,False,False,True,True,False,False,True,False,0
67,14,0,0,40,False,True,False,False,True,False,True,True,False,False,0
17,7,0,0,25,False,False,False,False,True,False,False,False,True,False,0
47,12,0,0,40,False,False,False,True,False,False,False,False,False,True,1
23,13,0,0,5,True,False,False,False,True,False,False,True,False,False,0
20,9,0,0,40,False,False,False,True,False,False,True,False,False,False,0
22,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
47,4,0,0,40,False,False,False,True,False,False,False,False,False,True,0
49,10,0,0,40,False,False,False,True,False,False,False,False,False,False,1
64,10,0,0,20,False,False,False,True,False,False,False,False,False,True,0
35,10,0,0,40,False,False,False,False,False,True,False,True,False,False,0
52,10,0,0,40,False,False,False,False,False,True,False,True,False,False,0
29,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
73,6,0,0,40,False,False,False,False,False,False,False,False,False,False,0
38,9,0,0,50,False,False,False,True,False,False,False,False,False,True,1
59,9,0,1902,52,False,False,False,True,False,True,False,False,False,True,1
35,10,4064,0,35,False,False,False,True,False,False,False,False,False,True,0
18,10,0,0,15,False,False,False,False,True,False,False,False,True,False,0
24,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
33,13,0,0,50,True,False,False,True,False,False,False,False,False,True,0
40,10,0,0,55,False,False,False,False,False,True,False,False,False,False,0
55,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
44,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
40,13,0,0,60,True,False,False,False,True,False,False,False,True,False,0
22,9,0,0,40,False,False,False,False,False,False,False,False,True,True,0
55,10,0,0,40,False,False,False,True,False,True,False,False,False,False,1
45,9,0,0,26,False,False,False,False,False,False,False,True,False,False,0
47,13,0,0,50,True,False,False,False,True,False,False,True,False,False,1
56,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
32,10,0,0,38,False,False,False,False,True,False,False,True,False,True,0
17,6,0,0,20,False,False,False,False,True,False,True,False,True,True,0
44,10,0,0,50,False,False,False,False,False,True,False,True,False,True,0
32,12,0,0,80,False,False,False,False,True,False,False,True,False,True,0
35,13,0,0,60,True,False,False,True,False,False,False,False,False,True,1
27,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
32,9,0,0,50,False,False,False,True,False,False,False,False,False,True,0
68,7,0,0,70,False,False,False,False,False,False,False,True,False,True,0
20,10,0,0,20,False,False,False,False,True,False,True,False,True,False,0
33,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
24,5,0,0,12,False,False,False,False,True,False,False,False,True,True,0
48,9,0,0,45,False,False,False,True,False,False,False,False,False,True,0
45,14,0,0,50,False,True,False,False,False,False,False,False,False,False,0
48,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
28,14,0,0,45,False,True,False,True,False,False,False,False,False,True,1
60,10,0,0,35,False,False,False,True,False,False,False,False,False,True,1
39,14,0,0,40,False,True,False,False,False,False,False,False,False,False,0
23,10,0,0,30,False,False,False,False,True,False,True,False,True,True,0
23,8,0,0,40,False,False,False,False,True,True,False,True,False,True,0
36,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
25,13,0,0,40,True,False,False,True,False,False,False,False,False,False,0
52,9,0,0,40,False,False,False,False,True,False,True,False,False,True,0
35,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
41,9,0,0,40,False,False,False,True,False,True,False,False,False,True,0
45,13,0,0,42,True,False,False,True,False,False,False,False,False,False,1
37,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
58,11,0,0,40,False,False,False,False,False,False,False,True,False,False,0
67,9,0,0,2,False,False,False,True,False,False,False,False,False,False,0
48,9,0,0,8,False,False,False,True,False,False,False,False,False,False,0
63,9,0,0,48,False,False,False,True,False,False,False,False,False,True,0
24,10,0,0,72,False,False,False,True,False,False,False,False,False,True,1
43,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
36,9,0,0,60,False,False,False,False,False,False,False,False,True,True,0
32,9,0,0,72,False,False,False,True,False,False,False,False,True,True,0
36,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
43,10,0,0,50,False,False,False,False,True,False,False,True,False,False,0
27,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
17,7,0,0,12,False,False,False,False,True,False,True,False,True,True,0
45,13,0,0,46,True,False,False,False,False,False,False,True,False,False,0
41,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
41,9,0,0,38,False,False,False,True,False,True,False,False,False,True,0
18,9,0,0,35,False,False,False,False,True,False,False,False,True,False,0
48,12,0,0,40,False,False,False,False,False,False,False,True,False,False,0
51,11,0,0,50,False,False,False,True,False,False,False,False,False,True,1
26,10,0,0,24,False,False,False,False,True,False,True,False,True,False,0
54,1,0,0,60,False,False,False,True,False,False,False,False,False,True,0
22,10,0,0,48,False,False,False,False,False,False,False,False,True,False,0
19,9,0,0,35,False,False,False,False,True,False,False,False,True,True,0
47,4,0,0,40,False,False,False,False,False,False,False,False,False,True,0
32,9,0,0,20,False,False,False,False,False,False,True,False,False,False,0
46,13,15024,0,60,True,False,False,True,False,True,False,False,False,True,1
30,13,0,0,40,True,False,False,False,True,False,False,True,False,False,1
35,14,0,0,40,False,True,False,False,True,True,False,True,False,True,0
52,11,5013,0,40,False,False,False,True,False,False,False,False,False,True,0
73,8,0,0,18,False,False,False,True,False,False,False,False,False,True,0
17,6,0,0,10,False,False,False,False,True,False,True,False,True,True,0
32,13,0,0,32,True,False,False,False,False,False,False,False,False,False,0
43,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
19,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
26,9,0,0,40,False,False,False,False,True,False,False,False,False,False,0
41,14,0,0,40,False,True,False,True,False,True,False,False,False,True,1
49,12,15024,0,60,False,False,False,True,False,False,False,False,False,True,1
52,10,0,0,40,False,False,False,False,False,False,False,False,False,True,0
35,9,0,0,32,False,False,False,False,False,False,False,False,False,False,0
57,7,0,0,52,False,False,False,True,False,False,True,False,False,True,0
35,11,0,0,44,False,False,False,False,False,False,False,False,False,False,0
33,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
56,4,0,0,40,False,False,False,False,False,False,False,False,False,True,0
42,13,0,0,60,True,False,False,False,True,False,False,False,True,True,0
17,10,0,0,20,False,False,False,False,True,False,False,False,True,True,0
49,9,0,0,35,False,False,False,False,False,False,False,True,False,False,0
39,15,0,0,45,False,False,True,True,False,False,False,False,False,True,1
34,10,0,0,50,False,False,False,False,False,False,False,False,False,False,0
37,10,0,0,40,False,False,False,False,True,False,False,True,False,True,0
22,8,0,0,35,False,False,False,False,True,False,True,True,False,True,0
27,11,0,0,40,False,False,False,True,False,False,False,False,False,True,0
21,10,0,0,25,False,False,False,False,True,False,False,False,True,False,0
59,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,13,3103,0,40,True,False,False,True,False,False,False,False,False,True,1
53,6,0,0,99,False,False,False,False,False,False,False,True,False,True,0
26,7,0,0,40,False,False,False,False,True,False,False,True,False,True,0
48,13,0,0,45,True,False,False,True,False,True,False,False,False,True,1
39,13,0,0,70,True,False,False,True,False,True,False,False,False,True,0
34,9,0,0,32,False,False,False,False,True,False,True,False,False,False,0
54,13,0,0,38,True,False,False,True,False,True,False,False,False,True,0
36,9,7298,0,50,False,False,False,True,False,False,False,False,False,True,1
60,9,5013,0,40,False,False,False,True,False,False,False,False,False,True,0
50,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
48,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
35,10,0,2205,40,False,False,False,False,True,False,False,False,True,False,0
40,12,0,0,50,False,False,False,False,False,False,False,True,False,False,0
30,13,0,0,70,True,False,False,True,False,True,False,False,False,True,0
65,10,6514,0,40,False,False,False,True,False,False,False,False,False,True,1
31,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
46,12,0,0,40,False,False,False,True,False,False,False,False,False,True,0
67,5,2050,0,40,False,False,False,False,False,False,False,True,False,False,0
62,11,0,0,50,False,False,False,True,False,True,False,False,False,True,0
38,13,0,0,40,True,False,False,False,True,True,False,False,False,False,0
24,13,0,0,30,True,False,False,False,True,False,True,False,True,False,0
24,10,0,0,50,False,False,False,False,True,False,False,True,False,False,0
27,13,0,0,48,True,False,False,False,True,False,False,True,False,False,0
43,12,0,0,30,False,False,False,False,False,False,True,False,False,False,0
48,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
41,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
30,10,0,0,45,False,False,False,True,False,False,False,False,False,False,0
38,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
45,15,0,0,40,False,False,True,False,True,False,False,True,False,True,1
45,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
55,10,0,0,38,False,False,False,False,False,False,False,True,False,False,0
46,4,0,0,75,False,False,False,True,False,True,False,False,False,True,0
24,13,0,0,40,True,False,False,False,True,False,False,False,True,True,0
31,10,0,0,25,False,False,False,False,True,False,False,False,True,False,0
35,9,0,0,35,False,False,False,True,False,False,False,False,False,True,0
37,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
29,10,0,0,45,False,False,False,True,False,False,False,False,False,True,0
56,13,0,0,50,True,False,False,True,False,True,False,False,False,True,1
60,9,0,1848,40,False,False,False,True,False,False,False,False,False,True,1
25,13,0,1590,60,True,False,False,False,True,True,False,True,False,True,0
33,6,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
21,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
21,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
46,14,0,0,40,False,True,False,True,False,True,False,False,False,True,1
44,10,0,0,50,False,False,False,True,False,True,False,False,False,True,1
63,13,0,0,40,True,False,False,False,False,True,False,True,False,False,0
44,9,0,0,30,False,False,False,True,False,False,False,False,False,False,0
31,10,0,0,45,False,False,False,True,False,False,False,False,False,True,0
26,10,0,0,42,False,False,False,True,False,True,False,False,False,True,0
37,9,0,0,50,False,False,False,False,True,False,False,True,False,True,0
60,10,0,0,40,False,False,False,False,False,False,False,True,False,False,1
33,13,0,0,45,True,False,False,True,False,False,False,False,False,True,0
38,13,0,0,40,True,False,False,True,False,True,False,False,False,True,0
26,11,0,0,35,False,False,False,False,True,False,False,False,True,False,0
46,11,0,0,63,False,False,False,False,False,True,False,False,False,False,0
24,9,0,0,35,False,False,False,False,True,False,True,False,False,False,0
47,14,0,0,35,False,True,False,True,False,False,False,False,False,True,1
27,10,0,0,30,False,False,False,False,True,False,False,True,False,False,0
46,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
47,12,0,0,40,False,False,False,True,False,False,False,False,False,True,1
47,9,0,0,40,False,False,False,False,False,False,False,False,False,True,0
69,9,2538,0,40,False,False,False,False,False,False,False,False,False,True,0
32,9,7298,0,40,False,False,False,True,False,False,False,False,False,True,1
51,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
36,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
50,14,0,0,40,False,True,False,True,False,False,False,False,False,False,0
29,16,0,0,60,False,False,False,True,False,False,False,False,False,True,0
32,15,3908,0,40,False,False,True,True,False,False,False,False,False,True,0
27,6,0,0,75,False,False,False,False,False,False,False,True,False,True,0
60,4,0,0,35,False,False,False,False,False,False,False,True,False,False,0
31,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
46,12,0,0,40,False,False,False,True,False,False,False,False,False,True,0
40,9,0,0,40,False,False,False,False,True,False,False,False,True,False,0
39,10,0,0,52,False,False,False,True,False,False,False,False,False,True,1
69,4,0,0,55,False,False,False,True,False,False,False,False,False,True,0
54,13,0,0,40,True,False,False,True,False,True,False,False,False,True,1
56,9,0,0,40,False,False,False,False,False,False,False,True,False,False,0
47,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
25,12,0,0,45,False,False,False,False,True,False,False,True,False,False,0
34,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
24,4,0,0,50,False,False,False,False,True,False,False,False,True,True,0
63,10,10566,0,45,False,False,False,True,False,False,False,False,False,True,0
29,14,0,0,50,False,True,False,True,False,False,False,False,False,True,0
64,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
26,9,0,0,60,False,False,False,False,True,False,False,False,False,True,0
36,6,0,0,40,False,False,False,False,False,False,True,True,False,False,0
55,13,7688,0,38,True,False,False,True,False,False,False,False,False,True,1
37,9,0,0,40,False,False,False,True,False,False,False,False,False,False,1
37,6,0,0,65,False,False,False,False,True,False,False,True,False,True,0
63,13,7688,0,36,True,False,False,True,False,False,False,False,False,False,1
33,9,0,0,60,False,False,False,True,False,False,False,False,False,True,0
19,10,0,0,10,False,False,False,False,True,False,False,False,True,False,0
57,14,0,1977,40,False,True,False,True,False,False,False,False,False,False,1
31,12,4386,0,45,False,False,False,True,False,False,False,False,False,True,1
20,10,0,0,30,False,False,False,False,True,False,False,False,True,False,0
58,9,7298,0,40,False,False,False,True,False,True,False,False,False,True,1
20,10,0,0,20,False,False,False,False,True,False,False,False,True,False,0
25,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
40,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
18,7,1055,0,20,False,False,False,False,True,False,True,False,True,True,0
26,9,0,0,40,False,False,False,False,True,False,False,True,False,True,0
29,16,0,0,50,False,False,False,True,False,False,False,False,False,True,1
45,13,0,0,40,True,False,False,True,False,False,False,False,False,True,0
35,10,0,0,38,False,False,False,False,True,False,False,False,True,False,0
32,10,0,0,45,False,False,False,False,False,False,False,False,False,True,0
61,9,0,0,40,False,False,False,False,False,False,True,False,False,False,0
26,13,0,0,15,True,False,False,False,True,False,False,True,False,True,0
56,9,3103,0,40,False,False,False,True,False,False,False,False,False,True,1
22,10,0,0,39,False,False,False,False,False,False,False,False,True,False,0
49,13,0,0,48,True,False,False,True,False,False,False,False,False,True,0
40,9,0,0,12,False,False,False,True,False,False,True,False,False,False,0
37,9,0,0,40,False,False,False,False,False,True,False,False,True,True,0
23,13,0,0,50,True,False,False,False,True,False,False,False,True,True,0
28,13,0,0,60,True,False,False,True,False,False,False,False,False,True,1
27,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
34,11,0,0,40,False,False,False,False,False,False,False,False,False,False,0
49,5,0,0,45,False,False,False,True,False,False,False,False,False,True,0
41,10,0,0,40,False,False,False,False,True,False,False,False,True,True,0
28,13,0,0,21,True,False,False,False,True,False,False,True,False,True,0
38,10,0,0,55,False,False,False,True,False,True,False,False,False,True,1
47,12,0,1740,40,False,False,False,True,False,False,False,False,False,True,0
28,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
44,14,7688,0,50,False,True,False,True,False,False,False,False,False,True,1
41,13,0,0,40,True,False,False,False,False,False,False,True,False,True,0
50,15,0,0,36,False,False,True,True,False,False,False,False,False,True,1
73,9,0,0,24,False,False,False,False,False,False,False,True,False,True,0
21,10,0,0,40,False,False,False,False,True,False,True,False,True,True,0
38,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
64,14,0,0,2,False,True,False,True,False,False,False,False,False,True,0
47,10,0,0,40,False,False,False,False,False,False,False,False,False,False,0
52,10,15024,0,60,False,False,False,True,False,False,False,False,False,True,1
24,13,0,0,45,True,False,False,False,True,False,False,True,False,True,0
44,13,0,0,40,True,False,False,True,False,True,False,False,False,True,1
27,4,0,974,40,False,False,False,False,False,False,False,False,False,True,0
61,10,0,0,60,False,False,False,True,False,False,False,False,False,True,1
58,13,15024,0,40,True,False,False,True,False,False,False,False,False,True,1
51,13,0,1564,43,True,False,False,False,True,False,False,True,False,False,1
49,10,0,0,55,False,False,False,False,False,False,False,False,False,False,0
23,10,0,0,20,False,False,False,False,True,False,False,False,True,True,0
19,11,0,0,40,False,False,False,False,True,False,False,False,True,False,0
21,9,0,0,53,False,False,False,False,True,False,False,True,False,True,0
56,7,0,0,40,False,False,False,False,False,False,False,True,False,False,0
35,8,0,0,40,False,False,False,True,False,False,False,False,False,True,0
37,10,0,0,20,False,False,False,False,False,False,False,False,False,False,0
41,16,0,0,50,False,False,False,False,False,False,False,False,False,False,1
30,7,0,0,40,False,False,False,True,False,False,False,False,False,True,0
35,16,0,0,20,False,False,False,True,False,False,False,False,False,False,0
47,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
59,6,0,2559,50,False,False,False,False,False,True,False,False,False,False,1
55,7,0,0,32,False,False,False,True,False,False,False,False,False,True,0
22,11,0,0,20,False,False,False,False,True,False,False,False,True,True,0
31,6,0,0,40,False,False,False,False,True,False,False,False,False,False,0
30,14,4386,0,40,False,True,False,True,False,False,False,False,False,True,1
24,13,0,0,48,True,False,False,False,True,True,False,False,True,True,0
49,10,0,0,40,False,False,False,True,False,False,False,False,False,True,0
23,4,0,0,25,False,False,False,False,True,False,False,True,False,True,0
50,9,0,0,35,False,False,False,False,False,False,False,False,False,False,0
38,13,0,0,40,True,False,False,False,True,False,False,True,False,True,0
20,10,0,0,20,False,False,False,False,True,False,False,False,False,False,0
49,10,0,0,50,False,False,False,True,False,False,False,False,False,True,1
45,9,0,0,50,False,False,False,False,False,False,True,False,False,False,0
46,13,0,0,50,True,False,False,True,False,False,False,False,False,True,1
19,9,0,0,30,False,False,False,False,True,False,True,False,True,False,0
31,13,0,0,40,True,False,False,False,True,True,False,False,True,False,0
38,9,0,0,40,False,False,False,False,False,False,True,False,False,False,0
56,14,0,0,50,False,True,False,True,False,False,False,False,False,True,1
24,13,0,0,40,True,False,False,False,True,True,False,False,True,True,0
58,9,0,0,50,False,False,False,True,False,True,False,False,False,True,0
28,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
22,9,0,0,40,False,False,False,True,False,False,True,False,False,True,0
46,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
30,1,0,0,40,False,False,False,False,True,False,False,True,False,True,0
56,13,0,0,45,True,False,False,True,False,False,False,False,False,True,1
32,9,0,0,40,False,False,False,True,False,False,False,False,False,True,0
56,9,0,0,44,False,False,False,True,False,False,False,False,False,True,1
50,10,0,0,40,False,False,False,True,False,True,False,False,False,True,0
28,9,0,0,30,False,False,False,False,False,False,False,False,False,False,0
30,13,0,0,40,True,False,False,False,True,False,False,True,False,False,0
24,9,0,0,40,False,False,False,False,True,False,False,False,True,True,0
42,11,0,0,40,False,False,False,False,False,False,False,False,False,False,0
31,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
18,7,0,0,20,False,False,False,False,True,False,False,False,True,False,0
46,6,0,0,25,False,False,False,False,True,False,True,True,False,False,0
31,13,0,0,65,True,False,False,False,True,False,False,True,False,False,1
38,13,7688,0,40,True,False,False,True,False,False,False,False,False,False,1
44,14,0,0,40,False,True,False,True,False,False,False,False,False,True,1
55,13,0,2415,50,True,False,False,True,False,True,False,False,False,True,1
19,9,0,0,20,False,False,False,False,True,False,True,False,True,True,0
45,14,0,0,40,False,True,False,False,False,True,False,True,False,False,1
50,10,0,0,70,False,False,False,True,False,False,False,False,False,True,0
53,5,0,0,40,False,False,False,True,False,False,True,False,False,True,0
41,13,99999,0,65,True,False,False,True,False,False,False,False,False,True,1
45,10,0,0,40,False,False,False,False,False,False,True,False,False,False,0
21,6,0,0,39,False,False,False,False,True,False,False,True,False,False,0
37,13,0,0,40,True,False,False,True,False,False,False,False,False,False,1
42,9,0,0,40,False,False,False,False,False,False,False,False,False,False,0
37,9,0,0,30,False,False,False,True,False,False,False,False,False,True,0
46,13,0,1590,40,True,False,False,False,False,False,False,True,False,True,0
45,11,0,0,60,False,False,False,True,False,False,False,False,False,True,0
32,10,0,0,20,False,False,False,False,True,False,False,True,False,False,0
30,15,0,0,50,False,False,True,True,False,False,False,False,False,True,0
57,13,0,0,80,True,False,False,True,False,False,False,False,False,True,1
37,9,0,0,56,False,False,False,False,False,False,False,True,False,False,0
18,10,0,0,40,False,False,False,False,True,False,False,False,True,False,0
32,10,0,0,40,False,False,False,True,False,False,False,False,False,True,1
43,13,0,0,40,True,False,False,True,False,False,False,False,False,True,1
46,14,6497,0,50,False,True,False,False,False,False,False,False,False,False,0
36,9,0,0,28,False,False,False,False,False,False,False,False,False,False,0
33,14,0,0,40,False,True,False,False,True,True,False,True,False,False,0
48,9,0,0,40,False,False,False,False,True,False,False,True,False,False,0
34,9,0,0,40,False,False,False,True,False,False,False,False,False,False,0
34,10,0,0,50,False,False,False,False,True,False,False,True,False,True,1
33,9,0,0,40,False,False,False,False,False,False,False,True,False,True,0
36,13,0,0,60,True,False,False,True,False,True,False,False,False,False,0
23,9,0,1669,55,False,False,False,False,True,False,False,True,False,True,0
39,9,0,0,40,False,False,False,True,False,True,False,False,False,True,0
22,12,0,0,25,False,False,False,False,True,False,False,False,True,False,0
19,9,0,0,20,False,False,False,False,True,False,False,False,True,True,0
47,9,7298,0,45,False,False,False,True,False,False,False,False,False,True,1
46,11,0,0,50,False,False,False,False,True,False,False,True,False,True,0
47,14,0,0,6,False,True,False,False,False,False,False,True,False,False,0
47,16,0,0,35,False,False,False,True,False,False,False,False,False,True,1
52,10,0,0,40,False,False,False,False,False,False,False,True,False,False,0
38,5,0,0,40,False,False,False,True,False,False,False,False,False,True,0
58,9,0,0,40,False,False,False,True,False,False,False,False,False,True,1
32,3,0,0,40,False,False,False,True,False,False,True,False,False,True,0
54,11,0,0,10,False,False,False,True,False,False,False,False,False,False,0
20,10,0,0,25,False,False,False,False,True,False,False,True,False,True,0
25,12,0,0,48,False,False,False,False,True,False,False,True,False,True,0
